cps19_gender,cps19_marital,cps19_employment,cps19_province,cps19_education,cps19_income_cat,cps19_votechoice,cps19_votechoice_pr,cps19_vote_lean_pr,cps19_vote_lean,cps19_vote_unlike_pr,gender,employment,marital,edu,province,income,vote,voteLiberal,voteCon
1,1,4,25,9,2,0,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Saskatchewan,"Low family Income: below $60,000",0,0,0
2,1,4,24,7,3,1,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",1,1,0
2,1,1,22,5,3,3,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",3,0,0
2,2,1,22,9,4,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,1,22,9,6,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",2,0,1
1,1,1,24,8,3,1,0,0,0,0,male,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Quebec,"Low family Income: below $60,000",1,1,0
2,1,7,22,7,3,3,0,0,0,0,female,Household work,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
2,1,4,24,6,3,1,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Quebec,"Low family Income: below $60,000",1,1,0
2,3,4,22,6,2,1,0,0,0,0,female,Retired,Divorced,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",1,1,0
2,4,1,22,10,4,1,0,0,0,0,female,Working at a paid job or self-employed,Separated,"University certificate, diploma or degree above the bach. . .",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,1,22,9,6,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",3,0,0
1,3,4,22,5,2,2,0,0,0,0,male,Retired,Divorced,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",2,0,1
2,5,5,22,5,2,5,0,0,0,0,female,Looking for paid work,Widowed,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",5,0,0
1,6,1,24,9,4,6,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",6,0,0
2,2,4,24,4,3,1,0,0,0,0,female,Retired,Living common-law,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",1,1,0
2,1,4,22,6,3,1,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",1,1,0
1,6,5,24,7,2,6,0,0,0,0,male,Looking for paid work,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",6,0,0
2,1,4,22,9,4,2,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,5,1,22,5,5,2,0,0,0,0,female,Working at a paid job or self-employed,Widowed,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,4,2,14,9,3,3,0,0,0,0,female,Working at a paid job or self-employed,Separated,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Low family Income: below $60,000",3,0,0
2,1,4,24,6,5,9,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,1,23,9,2,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Prince Edward Island,"Low family Income: below $60,000",5,0,0
2,1,1,22,5,3,0,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",0,0,0
2,1,4,22,11,7,0,0,0,9,0,female,Retired,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",9,0,0
2,5,4,22,8,2,1,0,0,0,0,female,Retired,Widowed,University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",1,1,0
1,1,4,22,9,6,9,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",9,0,0
1,6,5,18,9,2,3,0,0,0,0,male,Looking for paid work,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Newfoundland and Labroador,"Low family Income: below $60,000",3,0,0
2,4,4,24,5,2,2,0,0,0,0,female,Retired,Separated,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",2,0,1
1,1,4,24,8,3,4,0,0,0,0,male,Retired,Married,University certificate or diploma below the bachelor’s level,Quebec,"Low family Income: below $60,000",4,0,0
1,1,1,22,9,4,9,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,4,1,22,6,4,9,0,0,0,0,female,Working at a paid job or self-employed,Separated,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,1,24,9,7,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"High family Income: above $10,000",1,1,0
2,6,1,24,7,3,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",2,0,1
2,1,4,18,9,4,1,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,2,24,6,4,9,0,0,0,0,female,Working at a paid job or self-employed,Married,Trade certificate or diploma,Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,1,18,7,4,5,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",5,0,0
1,1,3,24,9,3,1,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",1,1,0
2,3,1,24,4,3,2,0,0,0,0,female,Working at a paid job or self-employed,Divorced,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",2,0,1
2,4,2,22,6,2,1,0,0,0,0,female,Working at a paid job or self-employed,Separated,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",1,1,0
2,6,1,22,7,4,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,3,2,24,7,2,0,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",0,0,0
2,6,1,22,7,3,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,24,10,8,1,0,0,0,0,female,Retired,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"High family Income: above $10,000",1,1,0
2,5,2,22,11,3,1,0,0,0,0,female,Working at a paid job or self-employed,Widowed,"University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",1,1,0
2,3,4,22,9,3,1,0,0,0,0,female,Retired,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
2,1,1,22,9,5,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,1,22,5,2,0,3,0,0,0,female,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",3,0,0
1,6,1,24,10,3,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",0,0,0
2,2,1,24,11,3,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",3,0,0
2,3,2,22,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",1,1,0
2,6,8,24,9,2,3,0,0,0,0,female,Long term illness,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",3,0,0
2,1,2,16,10,2,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Manitoba,"Low family Income: below $60,000",1,1,0
2,2,1,22,5,7,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Ontario,"High family Income: above $10,000",3,0,0
2,1,3,24,9,4,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
1,1,4,20,9,8,1,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"High family Income: above $10,000",1,1,0
2,1,1,22,9,4,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,4,22,5,3,1,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
1,1,1,22,9,6,9,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",9,0,0
2,1,4,22,5,4,2,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,6,2,24,5,2,0,0,0,2,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",2,0,1
2,1,1,24,5,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",2,0,1
1,1,4,24,9,2,3,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",3,0,0
2,1,1,24,7,6,0,0,0,9,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"High family Income: above $10,000",9,0,0
1,6,1,24,4,2,9,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",9,0,0
2,6,1,24,9,5,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,4,22,7,3,9,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",9,0,0
1,6,1,22,7,6,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",1,1,0
1,6,1,20,9,4,6,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"Middle family Income: $60,000 - $10,000",6,0,0
2,1,5,17,4,3,1,0,0,0,0,female,Looking for paid work,Married,Less than high school diploma or its equivalent,New Brunswick,"Low family Income: below $60,000",1,1,0
1,6,3,22,9,5,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
1,1,1,20,9,3,9,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"Low family Income: below $60,000",9,0,0
1,1,4,24,6,4,1,0,0,0,0,male,Retired,Married,Trade certificate or diploma,Quebec,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,4,24,7,3,9,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",9,0,0
2,1,3,16,9,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Manitoba,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,20,7,3,5,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Nova Scotia,"Low family Income: below $60,000",5,0,0
1,6,2,22,5,2,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",2,0,1
2,2,7,17,7,3,6,0,0,0,0,female,Household work,Living common-law,"College, CEGEP or other non-university certificate or di. . .",New Brunswick,"Low family Income: below $60,000",6,0,0
1,6,1,22,5,6,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"High family Income: above $10,000",1,1,0
1,6,1,14,4,6,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,Alberta,"High family Income: above $10,000",2,0,1
2,1,8,22,4,1,2,0,0,0,0,female,Long term illness,Married,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",2,0,1
2,2,1,24,8,2,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,Quebec,"Low family Income: below $60,000",1,1,0
2,1,7,22,6,4,9,0,0,0,0,female,Household work,Married,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,3,22,5,2,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
1,2,1,20,6,6,2,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Nova Scotia,"High family Income: above $10,000",2,0,1
2,1,1,22,2,2,3,0,0,0,0,female,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",3,0,0
2,5,4,17,9,4,1,0,0,0,0,female,Retired,Widowed,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",New Brunswick,"Middle family Income: $60,000 - $10,000",1,1,0
1,6,8,22,9,2,3,0,0,0,0,male,Long term illness,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
2,6,3,22,8,2,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",5,0,0
2,3,5,22,9,3,2,0,0,0,0,female,Looking for paid work,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",2,0,1
2,5,4,22,5,6,2,0,0,0,0,female,Retired,Widowed,High school diploma or high school equivalency certificate,Ontario,"High family Income: above $10,000",2,0,1
2,3,4,15,4,2,2,0,0,0,0,female,Retired,Divorced,Less than high school diploma or its equivalent,British Columbia,"Low family Income: below $60,000",2,0,1
2,6,1,22,10,4,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
